CID;TABCD;LCD;ALLOCATED
348;46;895;0
348;46;896;0
348;46;897;0
348;46;898;0
348;46;899;0
348;46;900;0
348;46;901;0
348;46;902;0
348;46;903;0
348;46;904;0
348;46;905;0
348;46;906;0
348;46;907;0
348;46;908;0
348;46;909;0
348;46;910;0
348;46;911;0
348;46;912;0
348;46;913;0
348;46;914;0
348;46;915;0
348;46;916;0
348;46;917;0
348;46;918;0
348;46;919;0
348;46;920;0
348;46;921;0
348;46;922;0
348;46;923;0
348;46;924;0
348;46;925;0
348;46;926;0
348;46;927;0
348;46;928;0
348;46;929;0
348;46;930;0
348;46;931;0
348;46;932;0
348;46;933;0
348;46;934;0
348;46;935;0
348;46;936;0
348;46;937;0
348;46;938;0
348;46;939;0
348;46;940;0
348;46;941;0
348;46;942;0
348;46;943;0
348;46;944;0
348;46;945;0
348;46;946;0
348;46;947;0
348;46;948;0
348;46;949;0
348;46;950;0
348;46;951;0
348;46;952;0
348;46;953;0
348;46;954;0
348;46;955;0
348;46;956;0
348;46;957;0
348;46;958;0
348;46;959;0
348;46;960;0
348;46;961;0
348;46;962;0
348;46;963;0
348;46;964;0
348;46;965;0
348;46;966;0
348;46;967;0
348;46;968;0
348;46;969;0
348;46;970;0
348;46;971;0
348;46;972;0
348;46;973;0
348;46;974;0
348;46;975;0
348;46;976;0
348;46;977;0
348;46;978;0
348;46;979;0
348;46;980;0
348;46;981;0
348;46;982;0
348;46;983;0
348;46;984;0
348;46;985;0
